id,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE
9630,6-Mar-81,39,1,5,"$57,988 ",No,M,Masters,Student,38,"$32,256 ",2,SUV,"$9,917 ",0,9,11
9631,31-Jul-78,42,0,13,"$145,358 ",No,M,Masters,Professional,42,"$34,774 ",1,Panel Truck,"$15,726 ",0,0,13
9632,7-Feb-78,43,0,11,"$119,753 ",No,M,PhD,Clerical,42,"$26,379 ",2,Sports Car,"$10,436 ",1,0,4
9633,11-May-95,25,3,2,"$59,901 ",No,F,Bachelors,Blue Collar,35,"$39,783 ",4,Panel Truck,"$26,235 ",2,1,0
9634,2-Jan-01,20,0,2,"$38,219 ",No,F,Bachelors,Blue Collar,37,"$22,757 ",8,SUV,"$17,519 ",0,4,2
9635,8-Nov-98,22,3,4,"$141,206 ",No,M,PhD,Manager,28,"$38,028 ",4,Minivan,"$26,687 ",0,1,1
9636,2-Jan-86,35,2,5,"$90,487 ",No,F,PhD,Student,22,"$15,561 ",9,Pickup,"$15,065 ",0,10,3
9637,6-Jan-02,19,4,13,"$91,522 ",Yes,M,High School,Lawyer,20,"$21,822 ",10,Van,"$6,943 ",0,5,10
9638,5-Jan-66,55,1,3,"$87,251 ",No,F,PhD,Blue Collar,45,"$34,282 ",11,SUV,"$22,588 ",0,8,11
9639,7-Aug-83,37,1,7,"$119,665 ",No,F,Bachelors,Clerical,21,"$32,758 ",13,Van,"$10,682 ",0,4,13
9640,8-Sep-89,31,0,9,"$112,947 ",No,M,High School,Doctor,16,"$29,149 ",5,Van,"$13,542 ",3,6,6
9641,4-May-76,44,2,13,"$55,716 ",No,M,Bachelors,Professional,15,"$34,221 ",12,Van,"$17,370 ",2,4,9
9642,6-Mar-66,54,2,1,"$65,688 ",Yes,F,Bachelors,Doctor,45,"$35,415 ",4,Minivan,"$13,398 ",2,9,6
9643,1-Sep-70,50,2,6,"$127,720 ",No,M,Bachelors,Professional,45,"$36,023 ",3,SUV,"$25,405 ",0,1,9
9644,30-Oct-00,20,1,5,"$56,922 ",Yes,F,Masters,Lawyer,31,"$24,741 ",15,SUV,"$14,039 ",0,7,1
9645,16-Jan-89,32,3,12,"$38,132 ",Yes,F,Masters,Blue Collar,37,"$33,474 ",11,Sports Car,"$14,427 ",0,2,8
9646,27-Jan-72,49,0,12,"$68,632 ",No,M,Masters,Lawyer,23,"$20,649 ",8,Minivan,"$11,506 ",0,7,3
9647,20-Jun-76,44,1,8,"$119,676 ",Yes,M,PhD,Home Maker,41,"$36,558 ",11,SUV,"$23,023 ",3,5,15
9648,11-Feb-69,52,0,3,"$125,501 ",No,F,Masters,Clerical,36,"$37,693 ",6,Panel Truck,"$15,528 ",1,5,9
9649,4-Aug-82,38,0,12,"$60,799 ",No,M,Masters,Student,12,"$28,232 ",6,Panel Truck,"$23,469 ",0,0,12
9650,4-Nov-71,49,4,1,"$71,837 ",No,F,PhD,Professional,10,"$28,112 ",6,Sports Car,"$10,400 ",0,6,14
9651,4-Jul-81,39,0,12,"$76,949 ",No,F,High School,Blue Collar,20,"$18,261 ",11,Panel Truck,"$17,237 ",1,4,13
9652,4-Jun-69,51,0,3,"$143,134 ",No,F,Bachelors,Clerical,35,"$24,532 ",14,Minivan,"$16,436 ",0,3,5
9653,5-Aug-94,26,3,8,"$50,673 ",No,M,PhD,Clerical,41,"$30,962 ",2,Sports Car,"$4,768 ",0,1,11
9654,2-Feb-66,55,0,11,"$74,130 ",No,F,Bachelors,Student,19,"$36,195 ",10,SUV,"$4,700 ",0,2,13
9655,15-Jan-74,47,2,12,"$120,237 ",No,M,Bachelors,Home Maker,13,"$33,870 ",13,Minivan,"$3,680 ",0,10,0
9656,14-Jun-70,50,0,12,"$67,719 ",No,F,PhD,Professional,19,"$31,724 ",14,Panel Truck,"$2,517 ",1,6,5
9657,12-May-73,47,0,1,"$40,213 ",Yes,F,Masters,Lawyer,33,"$26,204 ",6,Pickup,"$4,246 ",1,3,6
9658,25-May-70,50,3,5,"$106,032 ",No,F,High School,Lawyer,40,"$17,137 ",15,Panel Truck,"$17,974 ",0,0,4
9659,28-May-69,51,0,11,"$116,496 ",Yes,M,PhD,Lawyer,36,"$39,404 ",7,Panel Truck,"$10,150 ",0,7,12
9660,10-Jul-00,20,0,2,"$131,069 ",Yes,M,Masters,Clerical,15,"$15,135 ",4,SUV,"$7,355 ",0,3,10
9661,5-Feb-72,49,0,11,"$143,948 ",Yes,F,Bachelors,Home Maker,40,"$26,952 ",13,Sports Car,"$24,361 ",3,3,11
9662,4-May-90,30,0,11,"$33,165 ",No,F,Masters,Student,17,"$33,808 ",3,SUV,"$10,129 ",0,4,14
9663,1-Apr-02,18,3,8,"$93,255 ",Yes,F,Masters,Clerical,26,"$34,812 ",13,Sports Car,"$13,055 ",3,2,7
9664,20-Feb-89,31,0,5,"$50,243 ",Yes,F,Bachelors,Blue Collar,24,"$15,291 ",15,Minivan,"$11,006 ",0,10,15
9665,20-Aug-97,23,0,6,"$59,900 ",Yes,F,PhD,Professional,15,"$23,901 ",11,Minivan,"$12,552 ",2,7,1
9666,29-Oct-69,51,0,4,"$106,512 ",Yes,F,Bachelors,Student,15,"$14,782 ",2,Minivan,"$2,723 ",0,2,13
9667,1-Jan-77,44,3,3,"$121,207 ",No,F,Bachelors,Doctor,15,"$15,134 ",6,Minivan,"$14,086 ",0,5,2
9668,1-Aug-02,18,0,1,"$95,874 ",No,M,PhD,Home Maker,35,"$33,721 ",14,Sports Car,"$14,063 ",0,3,0
9669,9-Sep-78,42,1,1,"$99,495 ",No,M,PhD,Lawyer,11,"$27,404 ",4,Minivan,"$9,713 ",0,3,14
9670,19-Aug-94,26,1,11,"$145,756 ",Yes,F,Bachelors,Student,10,"$31,449 ",5,Sports Car,"$9,481 ",0,6,5
9671,6-Aug-68,52,2,11,"$90,450 ",Yes,M,High School,Doctor,16,"$28,811 ",6,Sports Car,"$1,296 ",1,8,3
9672,20-Sep-82,38,0,10,"$53,315 ",No,F,Masters,Lawyer,23,"$28,805 ",10,Sports Car,"$1,294 ",0,10,3
9673,12-Feb-98,22,1,7,"$115,180 ",No,F,Masters,Doctor,39,"$31,973 ",5,SUV,"$7,583 ",0,6,11
9674,19-May-00,20,0,5,"$32,902 ",No,F,High School,Student,14,"$30,074 ",4,SUV,"$12,713 ",0,7,14
9675,12-Sep-71,49,2,1,"$53,864 ",Yes,M,Masters,Blue Collar,14,"$17,542 ",6,Panel Truck,"$16,899 ",3,1,13
9676,8-Aug-75,45,3,13,"$78,975 ",No,M,Bachelors,Doctor,29,"$17,565 ",15,Panel Truck,"$24,426 ",2,5,8
9677,28-Oct-99,21,0,11,"$129,102 ",No,F,Bachelors,Professional,14,"$15,768 ",11,Sports Car,"$19,995 ",3,2,7
9678,27-Mar-90,30,2,7,"$39,566 ",No,M,PhD,Student,15,"$32,439 ",13,Panel Truck,"$6,205 ",0,8,14
9679,5-Sep-69,51,0,12,"$149,982 ",Yes,M,Bachelors,Professional,37,"$34,577 ",4,Panel Truck,"$26,528 ",0,3,12
9680,27-Apr-73,47,2,11,"$111,452 ",No,M,Bachelors,Lawyer,12,"$31,815 ",14,Van,"$1,825 ",0,9,14
9681,23-Mar-86,34,3,1,"$66,147 ",Yes,F,High School,Manager,27,"$21,943 ",8,SUV,"$22,152 ",0,6,1
9682,4-Dec-89,31,3,6,"$34,076 ",No,M,PhD,Student,25,"$33,161 ",6,Panel Truck,$831 ,0,10,15
9683,21-Oct-66,54,3,0,"$67,973 ",No,M,High School,Manager,26,"$33,769 ",13,SUV,"$10,255 ",2,1,5
9684,19-Jul-94,26,3,11,"$66,968 ",No,F,High School,Clerical,45,"$20,291 ",11,Minivan,"$3,425 ",0,7,15
9685,28-Aug-99,21,2,1,"$116,731 ",No,F,Bachelors,Home Maker,25,"$17,383 ",5,Pickup,"$26,177 ",2,10,0
9686,23-Jan-75,46,0,2,"$37,027 ",Yes,F,Masters,Manager,25,"$22,375 ",12,Sports Car,"$18,380 ",3,8,2
9687,13-Oct-69,51,0,13,"$35,195 ",Yes,M,High School,Manager,25,"$29,665 ",2,Sports Car,"$19,142 ",0,6,0
9688,9-Feb-95,25,0,11,"$87,969 ",No,F,Bachelors,Blue Collar,38,"$38,191 ",1,Minivan,"$12,636 ",2,9,6
9689,6-Apr-71,49,1,12,"$60,340 ",No,F,PhD,Blue Collar,14,"$37,081 ",14,Van,"$2,378 ",0,6,14
9690,1-Apr-85,35,0,9,"$41,644 ",Yes,M,High School,Manager,35,"$22,881 ",1,Van,"$2,341 ",3,8,6
9691,9-Mar-92,28,0,5,"$55,703 ",No,F,PhD,Manager,28,"$36,475 ",5,Sports Car,"$21,260 ",0,5,2
9692,11-Jan-00,21,4,2,"$44,954 ",No,M,Bachelors,Clerical,29,"$23,059 ",2,Sports Car,"$23,499 ",0,10,1
9693,28-Jul-80,40,0,2,"$130,255 ",Yes,F,Bachelors,Student,17,"$22,149 ",4,Van,"$23,221 ",1,3,10
9694,26-Dec-97,23,0,8,"$144,614 ",Yes,F,Masters,Blue Collar,35,"$33,055 ",13,Minivan,"$13,481 ",0,2,0
9695,18-Mar-96,24,0,11,"$93,132 ",Yes,F,Masters,Clerical,33,"$35,032 ",4,Van,"$1,835 ",3,1,12
9696,19-Apr-93,27,2,5,"$44,564 ",Yes,F,PhD,Lawyer,24,"$19,819 ",5,Van,"$20,321 ",0,2,9
9697,23-Aug-90,30,0,6,"$142,224 ",No,F,Bachelors,Blue Collar,32,"$27,830 ",2,Pickup,"$21,057 ",0,2,12
9698,17-Mar-71,49,3,9,"$92,827 ",No,F,High School,Blue Collar,11,"$26,482 ",10,Van,"$16,142 ",0,8,4
9699,15-Apr-83,37,0,6,"$33,710 ",No,M,PhD,Doctor,13,"$34,327 ",13,Panel Truck,"$3,431 ",0,4,3
9700,12-Apr-90,30,4,7,"$68,064 ",Yes,F,Bachelors,Manager,24,"$35,387 ",1,Panel Truck,"$10,692 ",0,6,12
9701,3-May-00,20,0,5,"$70,210 ",No,M,High School,Professional,20,"$35,390 ",6,Minivan,$817 ,3,7,9
9702,18-May-80,40,2,1,"$39,590 ",Yes,M,High School,Lawyer,26,"$34,315 ",5,Panel Truck,"$5,369 ",0,0,2
9703,10-Oct-99,21,2,1,"$128,698 ",No,M,Masters,Blue Collar,28,"$18,607 ",12,Sports Car,"$23,270 ",0,2,3
9704,31-May-91,29,0,2,"$138,725 ",Yes,F,High School,Home Maker,15,"$29,685 ",12,Pickup,"$7,253 ",0,6,10
9705,30-Jan-83,38,3,9,"$64,522 ",No,F,Bachelors,Manager,26,"$26,649 ",9,Pickup,"$24,087 ",1,2,6
9706,13-Oct-80,40,2,4,"$105,809 ",No,F,Bachelors,Blue Collar,35,"$27,206 ",3,Pickup,"$9,343 ",0,5,3
9707,14-Dec-01,19,1,8,"$72,715 ",Yes,M,PhD,Blue Collar,34,"$38,731 ",12,Minivan,"$4,088 ",0,1,0
9708,31-Jul-93,27,0,4,"$133,365 ",No,M,Masters,Manager,33,"$36,196 ",11,SUV,"$7,956 ",2,6,7
9709,9-Nov-98,22,0,3,"$94,004 ",Yes,M,Bachelors,Student,42,"$29,879 ",2,Panel Truck,"$9,348 ",3,9,2
9710,27-Sep-87,33,4,5,"$56,973 ",Yes,F,Masters,Home Maker,35,"$31,183 ",2,SUV,"$3,904 ",0,1,8
9711,13-Jan-68,53,3,5,"$50,211 ",Yes,F,Bachelors,Lawyer,10,"$28,626 ",5,Sports Car,"$25,717 ",3,8,15
9712,23-May-70,50,1,11,"$33,600 ",No,M,Bachelors,Home Maker,35,"$20,375 ",1,Minivan,"$19,695 ",3,10,4
9713,26-Mar-99,21,0,11,"$42,623 ",No,F,High School,Doctor,27,"$28,616 ",12,Van,"$24,226 ",0,6,2
9714,7-Aug-71,49,1,1,"$39,147 ",No,F,PhD,Doctor,14,"$17,033 ",3,Pickup,"$17,499 ",0,4,2
9715,12-Feb-79,41,0,0,"$85,367 ",No,M,PhD,Student,31,"$27,375 ",4,Sports Car,"$2,793 ",0,5,4
9716,12-Oct-75,45,3,13,"$30,055 ",No,M,High School,Doctor,44,"$30,901 ",3,Sports Car,"$17,157 ",0,0,4
9717,14-Aug-98,22,0,13,"$88,074 ",No,F,PhD,Clerical,43,"$28,193 ",5,Sports Car,"$6,589 ",0,10,6
9718,2-Dec-80,40,0,12,"$92,120 ",Yes,M,Masters,Doctor,40,"$27,244 ",1,SUV,"$25,428 ",0,4,1
9719,10-Aug-83,37,2,5,"$89,956 ",No,M,High School,Clerical,21,"$22,697 ",6,Minivan,"$16,931 ",3,2,15
9720,20-Jul-03,17,1,5,"$113,733 ",No,M,Masters,Home Maker,23,"$16,420 ",11,Panel Truck,"$7,070 ",2,1,10
9721,10-Nov-73,47,0,0,"$113,591 ",Yes,F,PhD,Manager,35,"$22,330 ",5,Sports Car,"$21,609 ",0,5,10
9722,27-Feb-88,32,3,11,"$96,793 ",Yes,F,High School,Professional,19,"$26,583 ",9,Panel Truck,"$2,813 ",0,9,2
9723,21-Jun-66,54,1,0,"$80,810 ",Yes,M,High School,Home Maker,36,"$39,388 ",1,Pickup,"$2,453 ",3,2,3
9724,5-Nov-73,47,0,6,"$118,797 ",No,M,Masters,Blue Collar,35,"$29,752 ",2,Van,"$5,522 ",0,6,8
9725,14-Jun-93,27,1,4,"$80,613 ",Yes,M,PhD,Blue Collar,20,"$21,101 ",4,Pickup,"$19,682 ",0,1,9
9726,28-Dec-74,46,2,0,"$47,083 ",No,M,PhD,Clerical,44,"$35,853 ",6,SUV,"$23,426 ",0,1,10
9727,22-May-96,24,0,10,"$58,184 ",No,M,PhD,Clerical,40,"$20,516 ",6,Sports Car,"$9,610 ",0,10,12
9728,27-Jun-70,50,0,13,"$99,465 ",No,M,High School,Lawyer,26,"$27,974 ",1,Van,"$18,114 ",0,1,4
9729,27-Dec-87,33,0,1,"$134,885 ",Yes,F,PhD,Clerical,22,"$26,662 ",3,Panel Truck,"$26,384 ",0,8,5
9730,6-Nov-67,53,1,7,"$138,617 ",Yes,F,High School,Lawyer,19,"$15,475 ",4,SUV,"$19,186 ",1,8,3
9731,26-Mar-02,18,0,5,"$55,567 ",Yes,M,Masters,Professional,21,"$32,007 ",5,Pickup,"$9,632 ",3,9,3
9732,9-Dec-96,24,2,7,"$144,492 ",Yes,M,Bachelors,Lawyer,18,"$31,001 ",3,Minivan,"$2,855 ",0,2,13
9733,9-Aug-90,30,0,5,"$109,025 ",Yes,M,Masters,Clerical,37,"$29,526 ",13,Pickup,"$24,811 ",0,7,2
9734,14-Jun-83,37,0,11,"$33,688 ",No,M,PhD,Doctor,11,"$15,776 ",12,Van,"$14,059 ",0,1,12
9735,19-Aug-96,24,2,12,"$80,605 ",No,F,PhD,Home Maker,43,"$22,157 ",12,Sports Car,"$15,520 ",1,4,9
9736,26-Oct-86,34,2,13,"$90,802 ",No,F,Bachelors,Lawyer,26,"$38,220 ",5,Panel Truck,"$21,894 ",0,10,2
9737,30-Dec-74,46,0,2,"$149,578 ",Yes,F,PhD,Professional,39,"$36,299 ",3,Panel Truck,"$6,803 ",0,3,11
9738,25-Sep-89,31,1,5,"$68,731 ",No,F,Bachelors,Blue Collar,34,"$25,006 ",4,Minivan,"$7,800 ",0,4,3
9739,18-Jan-98,23,3,0,"$56,274 ",Yes,M,Masters,Professional,38,"$30,457 ",5,SUV,"$19,025 ",0,3,15
9740,26-Oct-87,33,1,0,"$76,419 ",Yes,F,Masters,Blue Collar,45,"$30,629 ",15,Minivan,"$24,244 ",0,3,10
9741,17-May-89,31,0,12,"$142,479 ",No,M,High School,Clerical,45,"$35,249 ",12,Minivan,"$17,289 ",0,4,1
9742,9-Apr-96,24,2,9,"$73,443 ",No,F,PhD,Manager,15,"$22,703 ",15,Sports Car,"$15,740 ",0,3,11
9743,19-Mar-66,54,2,3,"$78,917 ",Yes,F,High School,Professional,32,"$25,349 ",13,Sports Car,"$22,640 ",3,0,15
9744,23-Aug-03,17,4,5,"$96,635 ",No,F,Bachelors,Home Maker,11,"$31,706 ",12,SUV,"$19,781 ",0,3,2
9745,7-Aug-90,30,1,4,"$34,260 ",Yes,M,Bachelors,Doctor,30,"$39,122 ",9,Sports Car,"$22,283 ",1,6,6
9746,2-Jun-75,45,0,2,"$128,441 ",No,F,PhD,Doctor,44,"$22,500 ",15,Panel Truck,"$13,793 ",0,10,8
9747,25-Jan-70,51,2,5,"$47,766 ",Yes,M,Bachelors,Blue Collar,44,"$21,379 ",2,Van,"$18,449 ",3,1,2
9748,4-Jan-01,20,0,8,"$90,076 ",Yes,M,Bachelors,Clerical,17,"$24,686 ",15,Pickup,"$22,781 ",2,10,11
9749,7-Dec-81,39,3,7,"$128,528 ",Yes,M,High School,Clerical,32,"$31,441 ",2,SUV,"$4,364 ",0,1,8
9750,30-Mar-67,53,0,0,"$143,629 ",Yes,M,Bachelors,Blue Collar,14,"$16,702 ",10,Sports Car,"$13,717 ",0,2,5
9751,6-Jun-80,40,0,1,"$124,328 ",No,M,PhD,Manager,22,"$14,492 ",7,Van,"$11,007 ",0,5,0
9752,22-Jan-74,47,3,0,"$64,590 ",Yes,F,PhD,Doctor,41,"$32,275 ",10,Minivan,"$22,550 ",0,8,8
9753,16-Aug-83,37,2,9,"$71,710 ",No,M,PhD,Manager,35,"$31,641 ",8,SUV,"$19,663 ",0,7,5
9754,3-May-98,22,2,4,"$30,588 ",Yes,M,PhD,Clerical,18,"$27,399 ",11,Sports Car,"$22,486 ",1,2,10
9755,27-Feb-79,41,1,11,"$144,242 ",Yes,F,PhD,Professional,26,"$32,583 ",13,Minivan,"$15,574 ",0,5,6
9756,17-Aug-03,17,2,8,"$124,078 ",No,F,High School,Home Maker,32,"$25,557 ",14,Minivan,"$20,490 ",3,5,9
9757,21-Oct-95,25,0,11,"$121,029 ",No,F,Masters,Professional,27,"$23,691 ",3,Panel Truck,"$26,040 ",0,0,3
9758,29-Sep-89,31,0,3,"$106,907 ",Yes,F,Bachelors,Student,12,"$29,251 ",8,Sports Car,"$17,577 ",0,6,6
9759,19-Jun-00,20,0,5,"$126,179 ",No,M,Masters,Blue Collar,18,"$39,043 ",7,Panel Truck,"$20,972 ",2,6,5
9760,15-Dec-00,20,3,5,"$91,314 ",No,M,Bachelors,Student,28,"$28,511 ",11,SUV,"$8,636 ",2,9,3
9761,3-Dec-03,17,0,12,"$61,142 ",Yes,F,Bachelors,Blue Collar,24,"$14,875 ",10,Minivan,"$8,278 ",0,1,0
9762,21-Sep-77,43,3,2,"$37,079 ",Yes,F,PhD,Blue Collar,14,"$28,102 ",10,Pickup,"$16,280 ",1,3,5
9763,13-Feb-66,55,0,2,"$87,015 ",Yes,F,Masters,Manager,45,"$27,404 ",6,Sports Car,"$19,212 ",2,1,8
9764,17-Dec-67,53,0,3,"$42,109 ",No,M,PhD,Manager,12,"$30,087 ",6,Minivan,"$7,596 ",3,8,3
9765,22-Jan-74,47,3,0,"$47,102 ",No,M,High School,Student,32,"$21,105 ",3,Pickup,"$14,728 ",0,5,1
9766,14-May-84,36,0,4,"$119,000 ",No,M,Bachelors,Clerical,28,"$25,331 ",10,Pickup,"$8,882 ",1,3,9
9767,25-May-88,32,2,2,"$110,539 ",Yes,M,Bachelors,Professional,16,"$25,873 ",5,Pickup,"$6,905 ",1,3,14
9768,5-Apr-87,33,0,7,"$40,927 ",Yes,F,Masters,Clerical,25,"$16,586 ",3,Panel Truck,"$5,436 ",0,6,7
9769,9-Mar-98,22,1,7,"$61,426 ",No,F,Masters,Manager,15,"$21,431 ",8,SUV,"$2,470 ",1,3,10
9770,17-Feb-77,43,1,8,"$102,823 ",No,M,High School,Home Maker,30,"$36,744 ",9,Sports Car,"$17,344 ",1,0,13
9771,23-Aug-82,38,1,2,"$50,704 ",Yes,F,Bachelors,Professional,24,"$23,440 ",2,SUV,"$7,992 ",0,5,9
9772,18-May-70,50,0,5,"$39,896 ",No,F,Masters,Clerical,30,"$16,177 ",5,Minivan,"$22,000 ",0,9,11
9773,24-Feb-75,45,0,13,"$124,080 ",Yes,M,PhD,Blue Collar,24,"$24,557 ",15,Minivan,"$25,417 ",1,6,6
9774,1-May-79,41,3,5,"$116,498 ",Yes,F,Masters,Manager,18,"$27,698 ",1,Minivan,"$7,977 ",0,9,2
9775,11-Jun-03,17,1,2,"$47,057 ",Yes,F,Masters,Student,20,"$18,258 ",5,Van,"$7,472 ",0,2,1
9776,27-Apr-97,23,0,1,"$102,497 ",No,F,Masters,Student,14,"$22,516 ",11,Pickup,"$22,710 ",0,5,0
9777,19-Aug-89,31,0,8,"$119,880 ",No,F,High School,Clerical,43,"$35,947 ",6,Panel Truck,"$3,612 ",0,5,9
9778,22-Oct-87,33,0,12,"$121,569 ",No,M,Bachelors,Doctor,34,"$39,629 ",10,Panel Truck,"$11,123 ",0,1,14
9779,9-Oct-69,51,2,3,"$143,258 ",Yes,M,High School,Clerical,44,"$18,240 ",11,Pickup,"$9,434 ",0,3,10
9780,5-Nov-66,54,0,9,"$59,824 ",No,F,Bachelors,Lawyer,35,"$38,785 ",3,SUV,"$17,083 ",0,10,14
9781,3-May-02,18,2,3,"$80,485 ",Yes,M,High School,Blue Collar,25,"$22,423 ",10,SUV,"$14,592 ",0,0,6
9782,24-Jul-81,39,1,7,"$105,273 ",No,F,PhD,Doctor,29,"$34,112 ",14,Minivan,"$2,353 ",0,8,3
9783,2-May-88,32,2,10,"$64,348 ",No,M,Masters,Blue Collar,25,"$19,904 ",1,Pickup,"$26,988 ",0,3,0
9784,18-Jun-69,51,0,4,"$54,033 ",No,M,Bachelors,Student,34,"$15,982 ",2,Pickup,"$20,493 ",0,8,0
9785,30-Aug-99,21,3,3,"$141,075 ",Yes,F,Bachelors,Home Maker,37,"$18,017 ",5,Panel Truck,"$12,736 ",2,1,15
9786,4-Jun-96,24,3,8,"$62,162 ",No,F,Masters,Clerical,44,"$37,924 ",10,SUV,$174 ,0,6,10
9787,22-May-78,42,0,1,"$137,740 ",Yes,F,Bachelors,Student,31,"$24,064 ",13,Minivan,"$5,570 ",2,4,14
9788,17-Apr-71,49,0,0,"$135,214 ",No,M,Bachelors,Professional,13,"$31,478 ",7,SUV,"$25,954 ",1,1,9
9789,23-Sep-86,34,3,7,"$30,098 ",No,F,PhD,Blue Collar,18,"$22,075 ",1,Panel Truck,"$14,446 ",3,8,8
9790,13-Jun-03,17,4,1,"$34,662 ",No,F,Masters,Lawyer,43,"$32,309 ",8,Minivan,"$19,331 ",0,9,1
9791,10-Dec-76,44,4,1,"$60,667 ",No,M,Masters,Doctor,13,"$15,543 ",15,Pickup,"$17,171 ",0,0,10
9792,13-Jul-83,37,3,13,"$76,728 ",No,F,Masters,Professional,36,"$28,227 ",1,SUV,"$2,273 ",0,1,10
9793,14-May-68,52,0,13,"$149,438 ",Yes,M,PhD,Blue Collar,29,"$38,832 ",5,Pickup,"$19,908 ",0,4,5
9794,31-Mar-65,55,2,9,"$149,416 ",Yes,F,High School,Home Maker,21,"$20,111 ",10,Minivan,"$10,804 ",0,9,9
9795,11-Feb-89,31,4,11,"$70,859 ",No,M,High School,Clerical,25,"$17,238 ",4,SUV,"$20,302 ",1,3,8
9796,23-Mar-78,42,3,4,"$135,684 ",Yes,M,Bachelors,Lawyer,36,"$25,926 ",15,Panel Truck,"$15,793 ",1,2,7
9797,4-Nov-99,21,0,10,"$67,304 ",Yes,F,High School,Doctor,19,"$23,835 ",2,Pickup,"$17,305 ",1,1,5
9798,31-Oct-78,42,1,1,"$139,117 ",No,M,PhD,Professional,19,"$37,045 ",11,Van,"$2,507 ",2,2,2
9799,24-Oct-73,47,3,9,"$141,280 ",No,F,PhD,Student,15,"$29,405 ",14,SUV,"$14,760 ",1,5,11
9800,22-Oct-00,20,0,9,"$31,795 ",Yes,F,Masters,Doctor,12,"$14,917 ",3,SUV,"$8,664 ",0,1,9
9801,21-Feb-92,28,0,7,"$39,541 ",No,F,Bachelors,Blue Collar,16,"$19,843 ",6,Pickup,"$25,421 ",0,7,7
9802,14-Jan-81,40,0,8,"$52,785 ",No,M,Bachelors,Clerical,39,"$34,446 ",6,Minivan,"$15,853 ",2,4,10
9803,20-Nov-03,17,0,8,"$116,453 ",No,M,PhD,Blue Collar,29,"$20,772 ",2,Minivan,"$5,140 ",0,5,11
9804,20-Mar-00,20,2,2,"$68,681 ",No,M,High School,Clerical,22,"$21,194 ",15,Pickup,"$7,904 ",0,7,14
9805,21-Mar-95,25,0,5,"$141,693 ",Yes,F,PhD,Professional,27,"$15,391 ",1,Panel Truck,"$10,307 ",2,1,3
9806,15-Jul-90,30,0,8,"$84,853 ",Yes,F,Masters,Manager,32,"$30,150 ",14,Minivan,"$5,844 ",1,2,11
9807,9-Jan-70,51,0,11,"$137,683 ",No,F,Bachelors,Manager,31,"$24,764 ",6,Sports Car,"$16,039 ",0,8,4
9808,15-Jan-77,44,2,6,"$147,910 ",No,M,PhD,Doctor,35,"$25,954 ",2,Pickup,"$11,691 ",1,9,10
9809,13-Aug-89,31,0,5,"$31,984 ",Yes,F,High School,Doctor,26,"$34,097 ",2,Minivan,"$3,928 ",0,0,6
9810,14-May-89,31,2,10,"$52,956 ",No,F,High School,Blue Collar,16,"$28,345 ",8,Panel Truck,"$20,993 ",3,8,10
9811,6-Jan-70,51,3,1,"$46,355 ",Yes,M,PhD,Professional,38,"$19,864 ",6,Pickup,"$16,673 ",0,0,11
9812,12-Jun-92,28,3,5,"$60,706 ",No,F,Masters,Student,43,"$37,302 ",9,Minivan,"$10,933 ",0,4,14
9813,11-Mar-94,26,0,0,"$125,096 ",Yes,F,Bachelors,Lawyer,37,"$16,064 ",8,Sports Car,"$16,775 ",0,3,10
9814,4-Jun-67,53,1,9,"$59,581 ",Yes,M,PhD,Clerical,30,"$23,351 ",1,Pickup,"$10,812 ",2,4,12
9815,10-Nov-69,51,0,0,"$41,729 ",No,F,Masters,Clerical,41,"$35,608 ",15,Van,"$13,743 ",2,6,9
9816,5-Sep-86,34,0,3,"$129,239 ",Yes,F,Bachelors,Clerical,27,"$31,453 ",1,Sports Car,"$12,789 ",0,2,4
9817,3-Oct-83,37,1,12,"$53,680 ",Yes,M,High School,Professional,37,"$28,327 ",8,Van,"$12,434 ",1,7,4
9818,18-Aug-93,27,0,7,"$39,583 ",Yes,F,PhD,Home Maker,33,"$22,064 ",1,Sports Car,"$7,240 ",0,6,14
9819,16-Jan-74,47,1,1,"$127,429 ",Yes,M,High School,Lawyer,13,"$36,530 ",1,Minivan,"$16,686 ",2,4,0
9820,12-Jun-76,44,2,13,"$128,158 ",No,F,High School,Blue Collar,38,"$34,977 ",14,SUV,"$4,070 ",0,6,8
9821,24-Jan-79,42,2,8,"$54,880 ",Yes,F,Masters,Doctor,19,"$38,011 ",7,Van,"$11,384 ",2,8,8
9822,28-Nov-72,48,0,1,"$33,480 ",No,F,High School,Professional,11,"$35,774 ",12,Van,"$26,312 ",1,8,13
9823,13-Apr-97,23,4,5,"$129,295 ",No,F,PhD,Student,23,"$18,857 ",10,Panel Truck,"$22,903 ",0,1,12
9824,13-May-03,17,1,5,"$68,246 ",No,M,Bachelors,Blue Collar,16,"$34,799 ",13,Sports Car,"$6,169 ",0,10,2
9825,10-May-89,31,0,8,"$47,695 ",Yes,F,High School,Professional,42,"$15,800 ",10,Sports Car,"$6,561 ",0,2,1
9826,30-Jan-68,53,0,3,"$76,575 ",Yes,F,PhD,Student,26,"$29,054 ",8,SUV,$310 ,0,5,8
9827,15-Sep-02,18,0,13,"$118,688 ",No,F,Masters,Clerical,23,"$20,389 ",3,Van,"$23,177 ",0,5,15
